cgpa,backlogs,certifications,internship,aptitude,coding,communication,projects,hackathon,resume,branch,placement_readiness,company_fit,placement_score
7.98,1,2,1,1,1,5,3,1,5,MECH,0,Not Eligible,48.46
5.05,1,3,0,3,8,3,0,1,9,MECH,0,Not Eligible,48.1
7.32,1,3,0,9,10,6,5,1,7,ISE,1,Tier 2,80.14
9.82,1,7,2,1,3,1,1,1,10,CIVIL,0,Not Eligible,65.14
7.6,2,5,1,7,0,1,6,0,2,CIVIL,0,Not Eligible,52.2
8.39,0,6,2,8,0,5,4,1,7,ISE,1,Tier 2,81.28
6.56,4,8,0,2,4,7,4,1,7,MECH,0,Not Eligible,56.620000000000005
8.87,0,5,2,8,6,0,0,0,4,CSE,0,Not Eligible,67.74
8.86,0,2,0,5,4,4,7,1,8,CIVIL,0,Not Eligible,68.22
7.61,4,2,1,5,2,0,5,1,4,ECE,0,Not Eligible,43.72
9.88,1,2,1,6,10,10,2,1,7,CIVIL,1,Tier 2,80.76
5.63,2,9,0,4,6,5,6,1,4,CIVIL,0,Not Eligible,66.75999999999999
5.08,2,1,0,5,0,6,6,1,8,CIVIL,0,Not Eligible,47.66
8.85,0,0,0,10,10,5,4,1,3,MECH,0,Not Eligible,71.2
9.04,4,9,1,0,0,8,1,1,2,ECE,0,Not Eligible,52.08
5.6,3,0,0,2,1,2,5,0,10,CIVIL,0,Not Eligible,31.700000000000003
6.33,1,3,1,8,0,7,7,1,6,CSE,0,Not Eligible,71.16
5.09,0,2,2,4,8,2,3,0,7,AI&DS,0,Not Eligible,63.18
6.47,2,4,1,4,3,10,7,1,7,AI&DS,0,Not Eligible,74.44
8.87,4,8,2,7,6,6,6,1,6,ECE,1,Tier 1,85.24
7.59,4,7,1,10,4,4,2,1,8,ISE,0,Not Eligible,69.18
6.74,0,8,1,10,6,0,5,0,6,CSE,1,Tier 2,79.48
6.86,3,4,0,1,6,10,7,0,6,ISE,0,Not Eligible,63.22
5.01,2,7,1,6,0,3,6,0,3,CIVIL,0,Not Eligible,53.519999999999996
6.5,0,3,0,8,0,10,7,1,2,MECH,0,Not Eligible,67.0
8.23,3,4,0,6,10,8,3,1,7,CIVIL,0,Not Eligible,69.46000000000001
9.87,4,2,0,4,2,7,5,0,6,CIVIL,0,Not Eligible,49.239999999999995
9.24,1,4,1,5,9,2,5,0,1,ISE,0,Not Eligible,68.48
5.12,2,2,0,3,1,1,2,1,2,CIVIL,0,Not Eligible,26.740000000000002
9.49,2,4,2,6,6,10,1,1,2,CSE,1,Tier 2,75.98
8.92,3,4,2,0,2,8,3,1,1,MECH,0,Not Eligible,53.84
8.9,0,5,1,3,6,0,1,0,3,ISE,0,Not Eligible,56.3
7.29,4,8,0,2,8,8,7,0,5,ECE,0,Not Eligible,68.58
6.99,3,0,2,3,10,6,3,1,4,AI&DS,0,Not Eligible,61.480000000000004
6.51,1,9,1,0,0,1,6,1,2,CIVIL,0,Not Eligible,53.519999999999996
5.33,1,5,1,1,2,10,6,1,8,AI&DS,0,Not Eligible,70.16
6.14,1,0,1,10,10,4,2,0,9,ISE,0,Not Eligible,68.28
6.23,3,5,1,8,5,1,7,1,8,AI&DS,0,Not Eligible,69.46000000000001
7.42,4,1,1,6,8,4,1,0,7,CIVIL,0,Not Eligible,47.84
8.74,2,7,0,5,4,6,6,0,10,CIVIL,0,Not Eligible,71.98
7.37,0,2,0,1,2,4,2,0,2,ISE,0,Not Eligible,40.24
5.29,2,9,0,0,7,1,5,1,6,CSE,0,Not Eligible,58.58
9.79,4,5,0,1,4,10,5,1,4,ECE,0,Not Eligible,61.08
9.71,2,5,1,6,5,4,2,0,5,CIVIL,0,Not Eligible,61.92
8.93,3,3,1,1,1,9,7,0,9,CSE,0,Not Eligible,64.36
9.96,1,4,2,2,3,5,3,1,9,CIVIL,0,Not Eligible,69.92
7.72,4,1,2,7,0,4,6,0,4,CIVIL,0,Not Eligible,49.94
9.81,4,9,0,6,3,1,5,1,8,CSE,0,Not Eligible,66.62
5.38,2,9,1,10,0,5,3,1,5,CIVIL,0,Not Eligible,66.25999999999999
6.83,3,7,2,10,3,5,1,1,9,ECE,0,Not Eligible,73.66
6.13,2,9,2,10,1,1,4,1,2,AI&DS,0,Not Eligible,70.25999999999999
5.98,2,6,2,8,5,3,5,0,4,ISE,0,Not Eligible,70.96000000000001
5.7,4,9,2,3,5,6,5,1,3,AI&DS,0,Not Eligible,69.4
8.11,2,5,0,6,7,0,0,0,7,CSE,0,Not Eligible,51.72
8.91,1,6,1,0,8,0,7,0,2,AI&DS,0,Not Eligible,64.82
7.89,2,0,0,10,7,10,3,0,3,MECH,0,Not Eligible,61.28
5.73,1,4,2,10,0,10,7,1,9,CIVIL,1,Tier 3,84.46000000000001
9.06,4,6,2,1,2,5,2,1,8,ISE,0,Not Eligible,60.120000000000005
8.18,3,0,1,6,5,6,0,0,2,ECE,0,Not Eligible,43.86
6.94,1,1,1,1,0,4,1,1,6,ECE,0,Not Eligible,40.38
8.37,3,8,0,5,7,9,0,1,3,MECH,0,Not Eligible,63.239999999999995
6.3,3,2,1,9,5,7,0,1,6,AI&DS,0,Not Eligible,58.099999999999994
6.73,1,5,0,8,0,10,4,1,5,ECE,0,Not Eligible,67.46000000000001
9.59,4,6,0,10,9,3,4,1,10,AI&DS,1,Tier 2,78.18
6.45,0,8,2,4,1,2,0,0,4,ISE,0,Not Eligible,58.4
7.35,3,4,0,9,5,6,4,1,7,MECH,0,Not Eligible,63.7
9.45,3,3,2,6,9,3,6,1,10,AI&DS,1,Tier 2,82.9
8.54,4,1,0,0,7,0,4,0,7,CSE,0,Not Eligible,37.58
5.31,4,2,0,7,4,10,0,1,4,AI&DS,0,Not Eligible,46.12
5.74,2,4,1,8,0,7,3,0,3,AI&DS,0,Not Eligible,54.980000000000004
5.04,4,1,1,4,9,4,4,0,4,MECH,0,Not Eligible,44.58
8.15,3,3,2,5,1,7,0,1,2,CSE,0,Not Eligible,52.8
7.24,1,0,1,10,3,7,7,0,4,ECE,0,Not Eligible,68.48
5.67,0,3,0,7,3,4,3,0,4,ISE,0,Not Eligible,53.34
9.79,2,6,2,3,6,7,7,1,5,AI&DS,1,Tier 1,86.58
7.65,1,2,2,1,1,6,5,0,1,CIVIL,0,Not Eligible,51.3
6.21,0,9,2,9,6,2,4,1,2,MECH,1,Tier 2,80.92
7.5,0,7,0,7,6,3,0,0,8,ECE,0,Not Eligible,65.0
8.4,0,5,1,1,6,10,4,1,8,AI&DS,1,Tier 2,81.3
5.38,1,5,2,4,2,6,3,0,8,ISE,0,Not Eligible,64.75999999999999
6.37,2,0,0,5,5,3,6,1,5,CIVIL,0,Not Eligible,48.24
9.03,2,4,1,4,5,5,0,1,8,MECH,0,Not Eligible,59.06
7.3,0,2,1,5,3,1,3,0,9,ISE,0,Not Eligible,57.1
7.73,1,9,2,5,0,1,7,0,4,ECE,0,Not Eligible,71.46000000000001
7.16,0,0,0,2,8,2,7,1,4,AI&DS,0,Not Eligible,58.32
5.22,4,7,1,10,1,9,5,0,7,AI&DS,0,Not Eligible,69.44
5.83,2,6,0,10,8,6,7,0,5,AI&DS,1,Tier 3,77.66
7.23,3,6,1,2,7,2,2,0,10,MECH,0,Not Eligible,54.96
6.05,0,9,2,8,0,2,1,1,1,AI&DS,0,Not Eligible,66.1
5.25,4,9,2,2,10,3,7,1,8,MECH,1,Tier 3,76.0
9.22,2,9,1,2,6,9,6,1,4,AI&DS,1,Tier 2,84.94
9.91,1,3,0,10,9,5,2,0,8,CSE,1,Tier 2,75.82
8.97,2,5,1,1,2,0,4,0,2,AI&DS,0,Not Eligible,46.44
9.27,1,8,0,6,9,5,3,0,4,CSE,1,Tier 2,76.53999999999999
6.21,1,2,1,9,9,7,7,1,2,MECH,1,Tier 2,76.92
9.8,0,8,2,9,8,7,0,1,5,ISE,1,Tier 1,94.6
5.98,0,3,0,3,4,5,6,1,10,ECE,0,Not Eligible,64.96000000000001
9.76,2,4,2,0,10,5,3,1,10,CIVIL,1,Tier 2,75.02
9.97,4,6,0,5,2,2,4,0,8,CSE,0,Not Eligible,54.44
8.56,2,5,1,4,7,1,0,0,7,ECE,0,Not Eligible,55.120000000000005
9.91,3,9,2,10,2,6,6,0,5,AI&DS,1,Tier 1,87.82
7.85,1,7,2,1,6,7,2,1,7,MECH,0,Not Eligible,73.7
6.3,1,7,0,5,6,9,7,0,5,ECE,1,Tier 2,76.6
7.18,0,7,0,0,6,5,3,0,7,ECE,0,Not Eligible,61.86
7.97,4,2,0,2,0,4,1,1,4,AI&DS,0,Not Eligible,30.939999999999998
5.37,0,9,2,3,10,3,6,1,4,ECE,1,Tier 3,85.74000000000001
8.11,3,5,1,2,4,0,5,0,10,MECH,0,Not Eligible,53.22
9.91,2,6,0,5,10,8,5,1,4,CSE,1,Tier 2,82.32
5.95,2,8,1,10,0,10,4,0,8,CIVIL,0,Not Eligible,74.9
8.96,4,9,0,3,6,9,4,0,1,ISE,0,Not Eligible,64.92
9.54,0,9,1,0,7,3,3,1,10,CSE,1,Tier 2,81.08
9.72,0,3,0,4,6,1,2,1,5,CIVIL,0,Not Eligible,55.94
9.8,3,4,1,4,0,3,2,0,10,MECH,0,Not Eligible,50.1
7.61,2,7,2,8,2,10,1,1,2,CIVIL,0,Not Eligible,72.22
9.89,0,0,0,7,9,4,1,1,10,MECH,0,Not Eligible,66.78
8.79,4,5,0,7,2,1,3,0,4,CIVIL,0,Not Eligible,42.58
5.81,2,3,2,4,6,6,0,0,5,CSE,0,Not Eligible,55.62
7.38,3,4,0,7,3,2,2,0,8,AI&DS,0,Not Eligible,48.76
8.59,4,4,0,9,2,7,6,1,2,AI&DS,0,Not Eligible,62.18000000000001
6.24,1,1,2,6,5,3,6,1,2,AI&DS,0,Not Eligible,64.48
8.2,3,7,2,0,9,10,6,1,2,MECH,1,Tier 2,78.9
8.33,4,1,1,6,5,4,0,0,8,ECE,0,Not Eligible,46.16
5.81,0,3,2,10,9,2,7,1,3,AI&DS,1,Tier 3,84.12
7.83,1,4,2,7,4,10,7,0,5,MECH,1,Tier 2,83.16
8.86,3,0,0,2,5,4,0,1,2,MECH,0,Not Eligible,32.22
7.49,0,5,2,8,2,8,3,0,6,CIVIL,1,Tier 2,75.98
5.06,1,1,0,7,9,10,7,1,10,MECH,1,Tier 3,77.12
5.05,2,4,2,1,4,1,1,0,6,CIVIL,0,Not Eligible,41.1
6.79,0,5,2,5,8,6,0,0,2,CSE,0,Not Eligible,69.08
9.63,4,7,1,3,3,9,3,0,4,MECH,0,Not Eligible,60.760000000000005
6.14,3,8,2,2,10,7,1,0,2,ECE,0,Not Eligible,65.78
8.17,1,5,2,10,1,2,0,1,10,ECE,0,Not Eligible,69.84
6.11,0,4,0,5,4,10,0,1,4,CSE,0,Not Eligible,60.72
6.61,2,3,0,9,2,3,6,1,7,AI&DS,0,Not Eligible,61.22
9.24,3,1,1,8,2,10,1,1,5,ECE,0,Not Eligible,60.480000000000004
8.64,3,1,2,1,3,9,5,1,10,CIVIL,0,Not Eligible,64.78
5.48,0,6,0,9,3,1,1,0,4,MECH,0,Not Eligible,50.46
7.14,2,4,2,9,4,9,4,1,10,ISE,1,Tier 2,85.28
5.15,1,6,1,9,6,8,6,1,10,MECH,1,Tier 3,85.8
7.4,0,0,0,4,3,2,4,0,3,MECH,0,Not Eligible,41.3
8.31,1,0,0,5,10,8,3,1,6,ISE,0,Not Eligible,68.12
5.59,3,4,1,3,6,6,3,1,2,AI&DS,0,Not Eligible,53.68
6.44,1,1,2,6,8,5,7,1,4,ECE,1,Tier 2,75.38
6.99,2,7,0,1,2,10,2,0,8,ECE,0,Not Eligible,57.480000000000004
9.6,4,2,0,6,4,10,4,0,2,MECH,0,Not Eligible,53.2
9.97,2,0,1,1,3,2,1,1,9,ECE,0,Not Eligible,45.94
5.22,1,1,1,0,8,10,7,0,2,CIVIL,0,Not Eligible,59.44
8.81,0,9,1,10,4,6,7,1,8,CIVIL,1,Tier 1,95.0
6.86,3,9,2,4,9,10,4,0,8,ISE,1,Tier 2,88.22
6.96,4,6,2,1,1,2,5,0,7,MECH,0,Not Eligible,48.92
8.77,0,5,2,7,9,10,6,1,10,AI&DS,1,Tier 1,95.0
9.59,0,7,1,7,0,5,7,0,6,CIVIL,1,Tier 2,78.18
9.75,2,6,0,0,6,7,7,1,1,CSE,0,Not Eligible,68.0
7.89,1,9,2,3,10,4,3,0,2,ECE,1,Tier 2,78.28
6.79,2,7,1,8,0,10,5,1,7,AI&DS,1,Tier 2,78.58
8.94,1,2,2,4,7,10,3,0,4,MECH,0,Not Eligible,72.38
6.26,2,5,0,10,8,2,5,1,9,CIVIL,0,Not Eligible,70.52
7.82,0,6,0,9,6,5,7,1,3,ISE,1,Tier 2,82.64
6.79,3,9,1,5,8,7,3,1,4,CIVIL,0,Not Eligible,72.58
8.28,1,0,0,2,9,9,1,1,3,CSE,0,Not Eligible,56.56
6.2,4,0,1,4,5,2,5,0,7,CIVIL,0,Not Eligible,40.9
5.96,4,6,1,0,6,10,6,1,2,MECH,0,Not Eligible,59.92
9.59,0,2,1,7,2,10,0,0,10,ISE,0,Not Eligible,71.68
5.51,2,2,1,10,8,4,3,0,2,ISE,0,Not Eligible,60.019999999999996
7.53,2,4,0,5,2,8,7,1,2,CSE,0,Not Eligible,63.56
6.1,0,5,0,1,5,9,4,1,4,MECH,0,Not Eligible,61.7
5.19,4,1,0,3,3,9,0,1,8,CSE,0,Not Eligible,38.88
5.18,4,2,0,3,8,2,4,1,8,CSE,0,Not Eligible,45.86
5.88,2,5,1,8,0,10,7,0,8,CSE,0,Not Eligible,74.75999999999999
9.33,1,2,1,8,8,1,3,1,8,CIVIL,0,Not Eligible,69.16
6.41,3,4,0,4,3,10,7,1,7,ECE,0,Not Eligible,65.32
9.75,1,8,2,2,9,7,1,1,6,CIVIL,1,Tier 2,82.5
7.91,4,2,2,0,4,6,6,1,7,MECH,0,Not Eligible,56.81999999999999
7.18,1,5,2,5,10,8,6,0,5,AI&DS,1,Tier 2,87.86
7.9,3,4,0,7,0,3,0,0,8,CSE,0,Not Eligible,42.8
7.58,1,4,1,0,0,2,0,0,2,CSE,0,Not Eligible,35.16
8.79,1,5,1,10,5,9,3,1,5,ECE,1,Tier 2,83.58
6.41,1,5,2,0,9,4,6,0,7,ISE,0,Not Eligible,73.32
6.77,1,0,2,10,0,10,6,1,9,CSE,1,Tier 2,79.53999999999999
9.47,0,8,1,6,1,0,5,0,10,CIVIL,0,Not Eligible,72.44
9.73,4,4,2,6,2,4,3,1,1,CSE,0,Not Eligible,58.46000000000001
9.46,3,0,2,1,6,2,3,0,9,MECH,0,Not Eligible,50.42
7.1,4,7,1,2,1,0,6,1,3,ECE,0,Not Eligible,47.7
8.9,0,6,2,1,4,2,2,1,1,AI&DS,0,Not Eligible,63.3
7.38,0,6,2,5,8,4,1,0,7,ISE,1,Tier 2,76.25999999999999
7.49,0,4,0,7,9,4,5,1,3,AI&DS,0,Not Eligible,73.98
6.02,0,0,2,7,7,9,7,0,8,MECH,1,Tier 2,80.53999999999999
7.96,1,8,0,0,7,7,1,0,2,CIVIL,0,Not Eligible,55.92
5.93,4,8,1,10,10,10,6,0,4,AI&DS,1,Tier 3,86.86
6.66,2,7,0,8,1,0,3,1,2,MECH,0,Not Eligible,47.82
9.28,3,4,1,10,0,6,2,0,4,AI&DS,0,Not Eligible,59.56
6.04,0,2,0,7,8,4,7,1,1,CSE,0,Not Eligible,67.58
5.36,4,7,0,8,9,2,7,1,10,ECE,0,Not Eligible,72.22
5.35,0,0,0,8,3,3,6,0,5,CSE,0,Not Eligible,53.7
9.7,0,2,2,10,8,2,3,0,3,ECE,1,Tier 2,76.4
7.53,0,6,2,5,10,7,3,1,9,CIVIL,1,Tier 2,90.06
7.05,0,3,2,2,10,3,1,1,4,MECH,0,Not Eligible,63.6
9.05,0,6,2,0,6,2,6,0,6,AI&DS,1,Tier 2,75.1
9.18,3,4,2,10,5,1,2,1,9,ECE,0,Not Eligible,71.36
6.66,4,5,0,7,9,2,1,1,2,MECH,0,Not Eligible,47.32
8.47,0,6,2,9,8,6,3,1,7,AI&DS,1,Tier 1,94.44
8.86,0,9,1,2,9,5,4,0,3,ECE,1,Tier 2,79.72
8.27,0,6,0,6,3,9,0,0,1,CSE,0,Not Eligible,61.54
5.76,0,6,0,9,0,4,6,0,9,ECE,0,Not Eligible,68.02
9.38,1,6,1,5,4,7,5,1,9,ECE,1,Tier 2,82.76
7.7,1,6,2,2,5,10,3,0,4,ISE,0,Not Eligible,74.9
6.41,2,2,1,5,5,0,5,0,9,AI&DS,0,Not Eligible,54.82
7.13,0,2,0,2,0,2,7,1,7,AI&DS,0,Not Eligible,53.26
5.19,2,6,0,8,6,1,2,0,4,CIVIL,0,Not Eligible,48.88
5.64,3,1,0,0,7,1,6,0,2,AI&DS,0,Not Eligible,35.28
8.83,2,1,1,7,4,10,4,0,5,CSE,0,Not Eligible,68.16
5.0,4,2,2,4,1,0,5,1,8,CSE,0,Not Eligible,45.5
7.08,1,3,0,3,1,4,6,1,10,MECH,0,Not Eligible,56.16
7.61,1,5,2,0,10,4,5,0,10,ECE,1,Tier 2,77.22
5.27,0,7,0,8,4,2,2,1,6,ECE,0,Not Eligible,62.54
9.87,0,9,2,8,6,8,3,0,5,AI&DS,1,Tier 1,95.0
6.13,3,9,1,4,6,5,3,0,4,ECE,0,Not Eligible,62.75999999999999
6.52,3,6,0,10,3,9,0,0,6,CSE,0,Not Eligible,60.03999999999999
6.52,4,3,0,8,10,5,2,0,3,ISE,0,Not Eligible,53.53999999999999
6.15,0,1,0,9,2,9,4,1,2,MECH,0,Not Eligible,59.3
5.01,0,1,1,8,8,5,0,0,1,ECE,0,Not Eligible,53.519999999999996
8.65,3,3,1,6,6,1,6,1,9,ISE,0,Not Eligible,67.8
9.83,3,5,2,7,1,10,2,1,1,AI&DS,0,Not Eligible,70.66
6.12,3,2,1,0,0,9,3,0,4,CIVIL,0,Not Eligible,37.74
8.32,1,5,0,3,10,9,0,0,6,CSE,0,Not Eligible,67.64
8.71,2,4,2,9,1,7,3,0,9,CIVIL,0,Not Eligible,71.92
9.24,2,4,1,9,2,5,1,0,4,CSE,0,Not Eligible,60.480000000000004
7.11,0,1,2,3,4,2,1,1,7,MECH,0,Not Eligible,53.72
6.51,1,7,2,8,2,9,0,1,7,AI&DS,1,Tier 2,77.52
6.63,3,4,2,2,9,8,0,1,6,CIVIL,0,Not Eligible,61.75999999999999
8.56,0,1,0,9,8,1,2,1,9,MECH,0,Not Eligible,64.12
9.08,1,6,0,9,9,6,6,0,10,MECH,1,Tier 1,87.16
5.91,4,8,1,0,3,2,4,0,7,MECH,0,Not Eligible,45.32
6.85,1,8,0,10,6,5,4,1,3,CIVIL,0,Not Eligible,74.2
9.51,0,0,2,4,3,4,1,1,6,CIVIL,0,Not Eligible,58.519999999999996
9.03,2,6,2,6,2,5,7,1,7,CIVIL,1,Tier 2,79.56
9.92,3,8,0,3,9,7,1,0,7,ECE,0,Not Eligible,68.34
8.77,4,5,2,8,0,2,1,0,6,MECH,0,Not Eligible,50.54
6.97,1,0,0,5,8,1,3,1,3,AI&DS,0,Not Eligible,48.94
7.95,0,1,2,5,10,7,4,0,6,ECE,1,Tier 2,78.9
8.31,0,3,1,2,0,0,0,1,2,CSE,0,Not Eligible,40.620000000000005
5.39,3,3,1,9,10,1,1,1,10,CIVIL,0,Not Eligible,59.78
7.72,0,1,0,9,0,9,5,0,1,AI&DS,0,Not Eligible,60.44
8.55,0,7,0,4,0,0,7,0,8,ISE,0,Not Eligible,64.1
5.84,3,1,0,9,4,4,2,1,3,CSE,0,Not Eligible,45.18
8.9,4,2,0,5,6,7,6,0,8,MECH,0,Not Eligible,58.8
7.92,2,3,0,3,6,1,0,0,3,MECH,0,Not Eligible,35.84
9.76,2,8,2,2,9,3,6,0,2,AI&DS,1,Tier 2,79.52
5.21,1,9,1,4,0,3,0,0,8,ECE,0,Not Eligible,52.92
6.33,4,0,2,6,5,10,0,0,3,CIVIL,0,Not Eligible,47.16
8.01,1,7,1,10,8,10,4,0,8,AI&DS,1,Tier 1,95.0
6.48,2,4,2,5,5,6,7,1,2,CIVIL,0,Not Eligible,69.96000000000001
8.57,3,6,2,1,3,0,1,1,4,CSE,0,Not Eligible,50.14
8.8,0,7,2,0,9,8,2,1,9,AI&DS,1,Tier 1,88.1
5.51,2,4,0,4,8,2,7,1,1,CSE,0,Not Eligible,57.019999999999996
7.57,4,7,1,4,2,5,6,0,2,CSE,0,Not Eligible,57.64
7.54,2,9,0,5,9,9,3,1,2,ISE,1,Tier 2,77.58
6.85,4,7,0,2,3,4,2,0,9,ISE,0,Not Eligible,47.2
9.66,4,8,2,0,3,3,2,1,10,MECH,0,Not Eligible,61.31999999999999
9.14,4,1,1,3,3,8,5,1,5,MECH,0,Not Eligible,54.28
8.49,1,2,1,3,5,10,2,0,4,MECH,0,Not Eligible,59.980000000000004
8.57,3,0,1,9,10,8,3,0,10,AI&DS,0,Not Eligible,74.64
7.31,2,3,1,1,10,0,2,1,10,CIVIL,0,Not Eligible,55.12
9.6,3,4,0,7,6,6,5,0,4,MECH,0,Not Eligible,62.7
8.47,0,0,0,5,8,9,2,0,7,ECE,0,Not Eligible,64.94
8.64,2,7,1,2,10,8,7,0,3,CSE,1,Tier 2,82.28
9.31,3,1,0,0,2,4,6,0,9,AI&DS,0,Not Eligible,46.620000000000005
6.37,3,0,1,10,7,0,1,1,5,CIVIL,0,Not Eligible,46.24
9.04,0,1,0,2,7,7,5,0,9,ISE,0,Not Eligible,68.08
5.98,4,4,2,7,0,4,1,1,1,CSE,0,Not Eligible,45.46
6.73,2,8,2,3,4,5,1,1,10,MECH,0,Not Eligible,68.46000000000001
6.68,2,8,1,2,9,6,0,1,8,ISE,0,Not Eligible,69.86
9.89,0,1,1,10,4,9,5,1,2,ISE,1,Tier 2,81.28
9.28,4,1,0,3,7,6,2,1,8,ISE,0,Not Eligible,52.56
8.51,2,2,1,10,7,6,6,1,4,AI&DS,1,Tier 2,78.52
8.64,2,6,1,3,1,0,6,1,2,CSE,0,Not Eligible,56.28
7.81,2,2,0,1,2,6,6,0,2,CIVIL,0,Not Eligible,43.12
9.74,4,0,1,3,1,10,4,1,6,CSE,0,Not Eligible,55.480000000000004
7.48,0,5,1,10,0,2,4,0,3,ECE,0,Not Eligible,62.96
6.9,2,2,2,8,1,4,4,0,10,MECH,0,Not Eligible,61.3
5.82,3,0,2,3,9,9,6,1,3,AI&DS,0,Not Eligible,67.14
8.93,4,3,2,0,5,4,3,1,9,CIVIL,0,Not Eligible,55.36
8.67,1,0,1,0,0,7,7,1,5,AI&DS,0,Not Eligible,56.84
6.92,0,0,0,0,5,6,6,0,7,CIVIL,0,Not Eligible,51.34
5.13,3,1,2,4,0,6,1,0,5,MECH,0,Not Eligible,37.26
9.19,2,9,1,5,1,5,1,0,2,ECE,0,Not Eligible,59.879999999999995
5.06,1,7,2,5,7,6,6,1,8,ISE,1,Tier 3,86.12
8.52,0,1,0,5,5,6,1,0,9,MECH,0,Not Eligible,56.04
9.85,4,1,0,8,8,4,5,1,2,ISE,0,Not Eligible,59.7
7.19,1,9,0,0,0,4,3,0,2,MECH,0,Not Eligible,45.38
6.17,1,9,0,9,4,3,2,1,4,CSE,0,Not Eligible,67.34
8.52,3,7,0,5,6,3,0,1,8,AI&DS,0,Not Eligible,59.03999999999999
9.09,0,5,0,7,8,4,7,1,5,ECE,1,Tier 2,82.68
7.73,3,3,1,7,10,9,6,0,5,AI&DS,1,Tier 2,78.46000000000001
9.84,3,2,2,2,8,8,6,0,7,ECE,0,Not Eligible,74.68
5.26,2,0,0,4,3,10,7,0,4,MECH,0,Not Eligible,50.019999999999996
7.52,4,2,2,9,3,5,5,0,9,ECE,0,Not Eligible,65.53999999999999
8.59,1,8,2,3,3,7,1,0,4,ISE,0,Not Eligible,70.68
9.31,0,4,1,0,2,8,7,1,8,ECE,1,Tier 2,75.62
5.9,4,5,0,8,7,3,2,1,3,ECE,0,Not Eligible,50.8
9.0,4,4,0,4,4,6,4,1,6,AI&DS,0,Not Eligible,57.0
7.76,0,0,1,1,6,4,6,1,1,ECE,0,Not Eligible,57.019999999999996
6.98,4,9,1,1,9,3,0,0,7,CIVIL,0,Not Eligible,53.46000000000001
5.66,2,0,1,10,5,6,4,0,7,MECH,0,Not Eligible,58.81999999999999
9.33,4,3,1,6,8,2,6,1,2,CSE,0,Not Eligible,63.66
5.79,2,2,1,3,2,0,2,1,5,CSE,0,Not Eligible,39.08
6.55,1,7,2,0,5,6,2,0,4,CIVIL,0,Not Eligible,60.6
6.45,1,6,1,4,2,8,4,0,10,AI&DS,0,Not Eligible,70.9
9.36,3,6,0,1,1,1,5,1,9,CIVIL,0,Not Eligible,50.22
8.36,2,7,0,6,2,6,0,1,2,CSE,0,Not Eligible,55.72
8.98,1,9,1,8,1,9,4,0,3,ISE,1,Tier 2,80.96000000000001
6.25,4,6,1,0,1,1,4,0,1,CSE,0,Not Eligible,34.5
8.12,0,9,1,1,9,2,7,0,10,CSE,1,Tier 1,86.24
7.86,0,1,1,10,10,9,5,1,5,MECH,1,Tier 2,86.22
9.16,2,3,1,5,6,9,4,1,3,CSE,0,Not Eligible,72.32
9.53,3,5,0,7,9,2,0,0,4,CSE,0,Not Eligible,56.06
5.06,4,2,2,6,2,3,3,1,4,ECE,0,Not Eligible,45.62
8.37,2,2,1,8,7,5,0,1,6,CIVIL,0,Not Eligible,60.739999999999995
5.26,0,5,1,1,1,2,5,0,10,CSE,0,Not Eligible,56.519999999999996
7.74,2,0,1,8,10,8,4,1,7,CSE,1,Tier 2,76.48
6.44,4,0,0,3,10,1,1,1,7,ISE,0,Not Eligible,38.88
6.53,1,4,0,10,6,6,1,1,8,CSE,0,Not Eligible,69.06
6.76,4,0,2,2,2,5,2,0,3,MECH,0,Not Eligible,34.019999999999996
8.11,1,9,2,6,8,1,7,0,5,AI&DS,1,Tier 1,87.72
6.67,1,7,2,4,6,10,3,1,10,ISE,1,Tier 2,88.34
8.66,1,1,2,4,8,2,7,1,6,CSE,1,Tier 2,75.32
7.02,2,5,0,1,1,5,6,1,6,AI&DS,0,Not Eligible,54.54
5.34,0,9,2,5,5,9,6,1,8,MECH,1,Tier 3,92.18
8.92,2,9,1,5,4,3,5,0,5,CIVIL,0,Not Eligible,69.84
6.43,0,4,0,3,1,0,7,1,5,CSE,0,Not Eligible,53.86
7.16,4,9,0,4,3,0,2,1,1,CIVIL,0,Not Eligible,40.82
8.43,3,3,0,6,3,2,6,1,1,CSE,0,Not Eligible,51.36
6.66,4,0,1,7,7,7,2,1,6,ISE,0,Not Eligible,55.81999999999999
5.28,2,2,0,5,6,10,1,0,10,ISE,0,Not Eligible,57.06
6.87,2,3,1,4,4,3,0,1,10,AI&DS,0,Not Eligible,53.24
9.72,0,1,2,2,8,10,2,0,5,MECH,0,Not Eligible,72.44
8.21,2,1,0,6,0,0,2,0,10,ECE,0,Not Eligible,39.42
8.36,1,1,1,7,3,7,6,1,6,AI&DS,0,Not Eligible,72.22
8.16,2,0,0,2,4,9,7,0,9,AI&DS,0,Not Eligible,60.81999999999999
5.99,0,9,2,4,7,5,3,0,8,MECH,1,Tier 3,79.98
7.09,0,1,0,10,2,0,6,0,7,CSE,0,Not Eligible,58.18
8.75,1,5,2,1,4,9,1,1,7,CIVIL,0,Not Eligible,69.5
5.51,0,2,0,9,2,9,0,0,6,CIVIL,0,Not Eligible,53.019999999999996
6.39,3,9,1,9,6,5,3,0,6,CSE,0,Not Eligible,73.78
6.38,4,4,2,3,9,0,0,1,1,ECE,0,Not Eligible,44.76
7.16,2,0,0,3,2,9,6,0,7,ECE,0,Not Eligible,52.32
